1)tuId,2)tuName,5)tuGenes
RDBECOLITUC03295,dnaTC-yjjA,yjjA;dnaC;dnaT;
RDBECOLITUC03296,dppABCDF,dppF;dppD;dppC;dppB;dppA;
RDBECOLITUC03297,yadV-htrE,htrE;yadV;
RDBECOLITUC03298,envY-ompT,ompT;envY;
RDBECOLITUC03299,exbBD,exbD;exbB;
RDBECOLITUC03300,fabHDG,fabH;fabD;fabG;
RDBECOLITUC03301,fabZ,fabZ;
RDBECOLITUC03302,fdoGHI-fdhE,fdhE;fdoI;fdoH;fdoG;
RDBECOLITUC03303,feoABC,feoC;feoA;feoB;
RDBECOLITUC03304,fes-ybdZ-entF-fepE,ybdZ;fes;entF;fepE;
RDBECOLITUC03305,flgAMN,flgN;flgM;flgA;
RDBECOLITUC03306,flgBCDEFGHIJ,flgB;flgC;flgD;flgE;flgF;flgG;flgH;flgI;flgJ;
RDBECOLITUC03307,fliDST,fliD;fliS;fliT;
RDBECOLITUC03308,fliFGHIJK,fliF;fliG;fliH;fliI;fliJ;fliK;
RDBECOLITUC03309,fliLMNOPQR,fliL;fliM;fliN;fliO;fliP;fliQ;fliR;
RDBECOLITUC03310,rlmE-ftsH,ftsH;rlmE;
RDBECOLITUC03311,ftsYEX,ftsX;ftsE;ftsY;
RDBECOLITUC03312,glgS,glgS;
RDBECOLITUC03313,glmUS,glmS;glmU;
RDBECOLITUC03314,glyQS,glyS;glyQ;
RDBECOLITUC03315,hdeAB-yhiD,yhiD;hdeB;hdeA;
RDBECOLITUC03316,hemCDXY,hemY;hemX;hemD;hemC;
RDBECOLITUC03317,hipBA,hipA;hipB;
RDBECOLITUC03318,hisLGDCBHAFI,hisL;hisG;hisD;hisC;hisB;hisH;hisA;hisF;hisI;
RDBECOLITUC03319,hsdMS,hsdS;hsdM;
RDBECOLITUC03320,hslVU,hslU;hslV;
RDBECOLITUC03321,hyaABCDEF,hyaA;hyaB;hyaC;hyaD;hyaE;hyaF;
RDBECOLITUC03322,hybOABCDEFG,hybO;hybG;hybF;hybE;hybD;hybC;hybB;hybA;
RDBECOLITUC03323,ribF-ileS-lspA-fkpB-ispH,ribF;ileS;lspA;fkpB;ispH;
RDBECOLITUC03324,kdpDE,kdpE;kdpD;
RDBECOLITUC03325,kdtA-coaD,waaA;coaD;
RDBECOLITUC03326,lgt-thyA,thyA;lgt;
RDBECOLITUC03327,mdoGH,opgG;opgH;
RDBECOLITUC03328,menFD-yfbB-menBCE,menE;menC;menB;menH;menD;menF;
RDBECOLITUC03329,minCDE,minE;minD;minC;
RDBECOLITUC03330,moaABCDE,moaA;moaB;moaC;moaD;moaE;
RDBECOLITUC03331,modABC,modA;modB;modC;
RDBECOLITUC03332,moeAB,moeB;moeA;
RDBECOLITUC03333,motRAB-cheAW,motR;cheW;cheA;motB;motA;
RDBECOLITUC03334,mreBCD,mreD;mreC;mreB;
RDBECOLITUC03335,napFDAGHBC-ccmABCDEFGH,ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;napC;napB;napH;napG;napA;napD;napF;
RDBECOLITUC03336,narZYWV,narV;narW;narY;narZ;
RDBECOLITUC03337,nfrBA,nfrA;nfrB;
RDBECOLITUC03338,nikABCDER,nikR;nikA;nikB;nikC;nikD;nikE;
RDBECOLITUC03339,nlpD-rpoS,rpoS;nlpD;
RDBECOLITUC03340,nuoABCEFGHIJKLMN,nuoN;nuoM;nuoL;nuoK;nuoJ;nuoI;nuoH;nuoG;nuoF;nuoE;nuoC;nuoB;nuoA;
RDBECOLITUC03341,rimP-nusA-infB,rimP;infB;nusA;
RDBECOLITUC03342,otsBA,otsA;otsB;
RDBECOLITUC03343,panBC,panC;panB;
RDBECOLITUC03344,yhdT-panF-prmA,yhdT;panF;prmA;
RDBECOLITUC03345,pcnB-folK,folK;pcnB;
RDBECOLITUC03346,pflDC,pflD;pflC;
RDBECOLITUC03347,phoPQ,phoQ;phoP;
RDBECOLITUC03348,pntAB,pntB;pntA;
RDBECOLITUC03349,potABCD,potD;potC;potB;potA;
RDBECOLITUC03350,potFGHI,potF;potG;potH;potI;
RDBECOLITUC03351,ppk-ppx,ppx;ppk;
RDBECOLITUC03352,prfB-lysS,lysS;prfB;
RDBECOLITUC03353,proBA,proB;proA;
RDBECOLITUC03354,pspABCDE,pspA;pspB;pspC;pspD;pspE;
RDBECOLITUC03355,rcsB,rcsB;
RDBECOLITUC03356,rcsC,rcsC;
RDBECOLITUC03357,rfaDFCL,rfaD;waaF;waaC;waaL;
RDBECOLITUC03358,rfbBDACX,rfbX;rfbC;rfbA;rfbD;rfbB;
RDBECOLITUC03359,rnc-era,era;rnc;
RDBECOLITUC03360,rnt-lhr,rnt;lhr;
RDBECOLITUC03361,rph-pyrE,pyrE;rph;
RDBECOLITUC03362,rplJL-rpoBC,rplJ;rplL;rpoB;rpoC;
RDBECOLITUC03363,rplM-rpsI,rpsI;rplM;
RDBECOLITUC03364,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,rpmJ;secY;rplO;rpmD;rpsE;rplR;rplF;rpsH;rpsN;rplE;rplX;rplN;
RDBECOLITUC03365,rplU-rpmA,rpmA;rplU;
RDBECOLITUC03366,rpmBG,rpmG;rpmB;
RDBECOLITUC03367,rpmH-rnpA,rpmH;rnpA;
RDBECOLITUC03368,rpoE-rseABC,rseC;rseB;rseA;rpoE;
RDBECOLITUC03369,rpoZ-spoT-trmH-recG,rpoZ;spoT;trmH;recG;
RDBECOLITUC03370,rpsB-tsf,tff;rpsB;tsf;
RDBECOLITUC03371,rpsF-priB-rpsR-rplI,rpsF;priB;rpsR;rplI;
RDBECOLITUC03372,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,rpsQ;rpmC;rplP;rpsC;rplV;rpsS;rplB;rplW;rplD;rplC;rpsJ;
RDBECOLITUC03373,rpsLG-fusA-tufA,tufA;fusA;rpsG;rpsL;
RDBECOLITUC03374,rpsMKD-rpoA-rplQ,rplQ;rpoA;rpsD;rpsK;rpsM;
RDBECOLITUC03375,rpsP-rimM-trmD-rplS,rplS;trmD;rimM;rpsP;
RDBECOLITUC03376,rpsU-dnaG-rpoD,rpsU;dnaG;rpoD;
RDBECOLITUC03377,ruvAB,ruvB;ruvA;
RDBECOLITUC03378,secE-nusG,secE;nusG;
RDBECOLITUC03379,selAB,selB;selA;
RDBECOLITUC03380,ydjA-selD-topB,topB;ydjA;selD;
RDBECOLITUC03381,serC-aroA,serC;aroA;
RDBECOLITUC03382,sfsA-dksA,dksA;sfsA;
RDBECOLITUC03383,yacC-speED,yacC;speD;speE;
RDBECOLITUC03384,speF-potE,speFL;potE;speF;
RDBECOLITUC03385,sspAB,sspB;sspA;
RDBECOLITUC03386,surA-pdxA-rsmA-apaGH,apaH;apaG;rsmA;pdxA;surA;
RDBECOLITUC03387,umpG-pcm,pcm;umpG;
RDBECOLITUC03388,tehAB,tehA;tehB;
RDBECOLITUC03389,thiCEFSGH,thiS;thiH;thiG;thiF;thiE;thiC;
RDBECOLITUC03390,thrS-infC,infC;thrS;
RDBECOLITUC03391,ybgC-tolQRA,ybgC;tolQ;tolR;tolA;
RDBECOLITUC03392,ttdABT,ttdT;ttdA;ttdB;
RDBECOLITUC03393,ubiCA,ubiC;ubiA;
RDBECOLITUC03394,udk-dcd,dcd;udk;
RDBECOLITUC03395,uhpABC,uhpC;uhpB;uhpA;
RDBECOLITUC03396,uxaB,uxaB;
RDBECOLITUC03397,xseB-ispA-dxs-yajO,yajO;dxs;ispA;xseB;
RDBECOLITUC03398,xylFGHR,xylF;xylG;xylH;xylR;
RDBECOLITUC03399,dsdA,dsdA;
RDBECOLITUC03400,focA-pflB,pflB;focA;
RDBECOLITUC03401,focA-pflB,pflB;focA;
RDBECOLITUC03402,focA-pflB,pflB;focA;
RDBECOLITUC03403,pflB,pflB;
RDBECOLITUC03404,pflB,pflB;
RDBECOLITUC03405,pflB,pflB;
RDBECOLITUC03406,pflB,pflB;
RDBECOLITUC03407,pflB,pflB;
RDBECOLITUC03408,ackA,ackA;
RDBECOLITUC03409,bolA,bolA;
RDBECOLITUC03410,cbpAM,cbpM;cbpA;
RDBECOLITUC03411,osmB,osmB;
RDBECOLITUC03412,osmB,osmB;
RDBECOLITUC03413,csgBAC,csgC;csgB;csgA;
RDBECOLITUC03414,otsA,otsA;
RDBECOLITUC03415,csgDEFG,csgG;csgF;csgE;csgD;
RDBECOLITUC03416,stpA,stpA;
RDBECOLITUC03417,stpA,stpA;
RDBECOLITUC03418,stpA,stpA;
RDBECOLITUC03419,treA,treA;
RDBECOLITUC03420,treR,treR;
RDBECOLITUC03421,osmE,osmE;
RDBECOLITUC03422,yjaZ,yjaZ;
RDBECOLITUC03423,htpX,htpX;
RDBECOLITUC03424,htpG,htpG;
RDBECOLITUC03425,htpG,htpG;
RDBECOLITUC03426,yadV-htrE,htrE;yadV;
RDBECOLITUC03427,yadV-htrE,htrE;yadV;
RDBECOLITUC03428,htgA,mbiA;
RDBECOLITUC03429,htgA,mbiA;
RDBECOLITUC03430,ibpAB,ibpB;ibpA;
RDBECOLITUC03431,mngR,mngR;
RDBECOLITUC03432,fimB,fimB;
RDBECOLITUC03433,fimB,fimB;
RDBECOLITUC03434,grpE,grpE;
RDBECOLITUC03435,fimB,fimB;
RDBECOLITUC03436,rlmE-ftsH,ftsH;rlmE;
RDBECOLITUC03437,fliAZY,tcyJ;fliZ;fliA;
RDBECOLITUC03438,gltA,gltA;
RDBECOLITUC03439,dnaKJ,tpke11;dnaK;dnaJ;
RDBECOLITUC03440,dnaKJ,tpke11;dnaK;dnaJ;
RDBECOLITUC03441,clpPX,clpP;clpX;
RDBECOLITUC03442,glgS,glgS;
RDBECOLITUC03443,clpB,clpB;
RDBECOLITUC03444,hscBA-fdx-iscX,iscX;fdx;hscA;hscB;
RDBECOLITUC03445,hypBCDE,hypB;hypC;hypD;hypE;
RDBECOLITUC03446,icd,icd;
RDBECOLITUC03447,rpoH,rpoH;
RDBECOLITUC03448,rpoH,rpoH;
RDBECOLITUC03449,lrhA,lrhA;
RDBECOLITUC03450,lysU,lysU;
RDBECOLITUC03451,trmA,trmA;
RDBECOLITUC03452,uspA,uspA;
RDBECOLITUC03453,uspA,uspA;
RDBECOLITUC03454,uspA,uspA;
RDBECOLITUC03455,rpsU-dnaG-rpoD,rpsU;dnaG;rpoD;
RDBECOLITUC03456,rpsU-dnaG-rpoD,rpsU;dnaG;rpoD;
RDBECOLITUC03457,rpoD,rpoD;
RDBECOLITUC03458,rpoD,rpoD;
RDBECOLITUC03459,rpoD,rpoD;
RDBECOLITUC03460,upp-uraA,uraA;upp;
RDBECOLITUC03461,nlpD-rpoS,rpoS;nlpD;
RDBECOLITUC03462,rpoS,rpoS;
RDBECOLITUC03463,epd-pgk,pgk;epd;
RDBECOLITUC03464,cvpA-purF-ubiX,ubiX;purF;cvpA;
RDBECOLITUC03465,clpA,clpA;
RDBECOLITUC03466,clpA,clpA;
RDBECOLITUC03467,clpA,clpA;
RDBECOLITUC03468,nuoABCEFGHIJKLMN,nuoN;nuoM;nuoL;nuoK;nuoJ;nuoI;nuoH;nuoG;nuoF;nuoE;nuoC;nuoB;nuoA;
RDBECOLITUC03469,tsx,tsx;
RDBECOLITUC03470,tsx,tsx;
RDBECOLITUC03471,yecM-cutC,yecM;cutC;
RDBECOLITUC03472,endA,endA;
RDBECOLITUC03473,endA,endA;
RDBECOLITUC03474,sdaCB,sdaC;sdaB;
RDBECOLITUC03475,corA,corA;
RDBECOLITUC03476,soxR,soxR;
RDBECOLITUC03477,livKHMGF,livF;livG;livM;livH;livK;
RDBECOLITUC03478,emrRAB,mprA;emrA;emrB;
RDBECOLITUC03479,fecIR,fecR;fecI;
RDBECOLITUC03480,appA,appA;
RDBECOLITUC03481,ppiA,ppiA;
RDBECOLITUC03482,ppiA,ppiA;
RDBECOLITUC03483,ppiA,ppiA;
RDBECOLITUC03484,ppiA,ppiA;
RDBECOLITUC03485,cadBA,cadA;cadB;
RDBECOLITUC03486,dcuB-fumB,fumB;dcuB;
RDBECOLITUC03487,glgCAP,glgP;glgA;glgC;
RDBECOLITUC03488,glgCAP,glgP;glgA;glgC;
RDBECOLITUC03489,fliAZY,tcyJ;fliZ;fliA;
RDBECOLITUC03490,rpsU,rpsU;
RDBECOLITUC03491,glnB,glnB;
RDBECOLITUC03492,glnB,glnB;
RDBECOLITUC03493,cvpA-purF-ubiX,ubiX;purF;cvpA;
RDBECOLITUC03494,ompC,ompC;
RDBECOLITUC03495,ompC,ompC;
RDBECOLITUC03496,yhfA,yhfA;
RDBECOLITUC03497,ptsHI-crr,ptsH;ptsI;crr;
RDBECOLITUC03498,ptsHI-crr,ptsH;ptsI;crr;
RDBECOLITUC03499,ptsHI-crr,ptsH;ptsI;crr;
RDBECOLITUC03500,ptsHI-crr,ptsH;ptsI;crr;
RDBECOLITUC03501,ptsHI-crr,ptsH;ptsI;crr;
RDBECOLITUC03502,pyrLBI,pyrL;pyrI;pyrB;
RDBECOLITUC03503,pyrLBI,pyrL;pyrI;pyrB;
RDBECOLITUC03504,rcsA,rcsA;
RDBECOLITUC03505,rpoN-hpf-ptsN-yhbJ-npr,rpoN;hpf;ptsN;rapZ;npr;
RDBECOLITUC03506,glmUS,glmS;glmU;
RDBECOLITUC03507,aspV,aspV;
RDBECOLITUC03508,thrW,thrW;
RDBECOLITUC03509,argU,argU;
RDBECOLITUC03510,lysT-valT-lysW,lysT;valT;lysW;
RDBECOLITUC03511,valVW,valV;valW;
RDBECOLITUC03512,proL,proL;
RDBECOLITUC03513,valUXY-lysV,valU;valX;valY;lysV;
RDBECOLITUC03514,metZWV,metZ;metW;metV;
RDBECOLITUC03515,asnT,asnT;
RDBECOLITUC03516,asnU,asnU;
RDBECOLITUC03517,asnV,asnV;
RDBECOLITUC03518,argW,argW;
RDBECOLITUC03519,pheV,pheV;
RDBECOLITUC03520,ileX,ileX;
RDBECOLITUC03521,argX-hisR-leuT-proM,argX;hisR;leuT;proM;
RDBECOLITUC03522,thrU-tyrU-glyT-thrT-tufB,tufB;thrU;tyrU;glyT;thrT;
RDBECOLITUC03523,glyVXY,glyV;glyX;glyY;
RDBECOLITUC03524,leuX,leuX;
RDBECOLITUC03525,metT-leuW-glnUW-metU-glnVX,glnX;glnV;metU;glnW;glnU;leuW;metT;
RDBECOLITUC03526,serW,serW;
RDBECOLITUC03527,serT,serT;
RDBECOLITUC03528,serX,serX;
RDBECOLITUC03529,tyrTV-tpr,tpr;tyrV;tyrT;
RDBECOLITUC03530,glyW-cysT-leuZ,3'ETS-<i>leuZ</i>;leuZ;cysT;glyW;
RDBECOLITUC03531,serU,serU;
RDBECOLITUC03532,alaWX,alaX;alaW;
RDBECOLITUC03533,serV-argVYZQ,argQ;argZ;argY;argV;serV;
RDBECOLITUC03534,glyU,glyU;
RDBECOLITUC03535,metY-yhbC-nusA-infB,infB;nusA;rimP;metY;
RDBECOLITUC03536,leuU,leuU;
RDBECOLITUC03537,proK,proK;
RDBECOLITUC03538,pheU,pheU;
RDBECOLITUC03539,leuQPV,leuV;leuP;leuQ;
RDBECOLITUC03540,pdhR-aceEF-lpdA,pdhR;aceE;aceF;lpd;
RDBECOLITUC03541,lpdA,lpd;
RDBECOLITUC03542,sdhCDAB-sucABCD-sdhX,b0725;sdhX;sdhC;sdhD;sdhA;sdhB;sucA;sucB;sucC;sucD;
RDBECOLITUC03543,rseABC,rseC;rseB;rseA;
RDBECOLITUC03544,pykF,pykF;
RDBECOLITUC03545,uxuAB,uxuB;uxuA;
RDBECOLITUC03546,aldA,aldA;
RDBECOLITUC03547,putP,putP;
RDBECOLITUC03548,putP,putP;
RDBECOLITUC03549,putP,putP;
RDBECOLITUC03550,putP,putP;
RDBECOLITUC03551,putP,putP;
RDBECOLITUC03552,caiF,caiF;
RDBECOLITUC03553,fixABCX,fixX;fixC;fixB;fixA;
RDBECOLITUC03554,ompR-envZ,envZ;ompR;
RDBECOLITUC03555,ompR-envZ,envZ;ompR;
RDBECOLITUC03556,ompR-envZ,envZ;ompR;
RDBECOLITUC03557,lldPRD,lldD;lldR;lldP;
RDBECOLITUC03558,fimAICDFGH,fimR2;fimD;fimH;fimG;fimF;fimC;fimI;fimA;
RDBECOLITUC03559,fimE,fimE;
RDBECOLITUC03560,tolB-pal-ybgF,cpoB;pal;tolB;
RDBECOLITUC03561,rpoH,rpoH;
RDBECOLITUC03562,msrA,msrA;
RDBECOLITUC03563,ampC,ampC;
RDBECOLITUC03564,eda,eda;
RDBECOLITUC03565,smtA-mukFEB,mukB;mukE;mukF;cmoM;
RDBECOLITUC03566,mobAB,mobB;mobA;
RDBECOLITUC03567,mobAB,mobB;mobA;
RDBECOLITUC03568,eda,eda;
RDBECOLITUC03569,eda,eda;
RDBECOLITUC03570,rseD-rpoE-rseABC,rseD;rseC;rseB;rseA;rpoE;
RDBECOLITUC03571,xapAB,xapB;xapA;
RDBECOLITUC03572,tauABCD,tauD;tauC;tauB;tauA;
RDBECOLITUC03573,ychQA-kdsA,kdsA;ychA;ychQ;
RDBECOLITUC03574,kdsA,kdsA;
RDBECOLITUC03575,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,pnp;rpsO;truB;rbfA;infB;nusA;rimP;metY;
RDBECOLITUC03576,metY,metY;
RDBECOLITUC03577,arcA,arcA;
RDBECOLITUC03578,arcA,arcA;
RDBECOLITUC03579,arcA,arcA;
RDBECOLITUC03580,arcA,arcA;
RDBECOLITUC03581,arcA,arcA;
RDBECOLITUC03582,arcA,arcA;
RDBECOLITUC03583,arcA,arcA;
RDBECOLITUC03584,putA,putA;
RDBECOLITUC03585,nmpC,nmpC;
RDBECOLITUC03586,cydAB,cydB;cydA;
RDBECOLITUC03587,cutA,cutA;
RDBECOLITUC03588,cmk-rpsA,rpsA;cmk;
RDBECOLITUC03589,ybgA-phr,phr;ybgA;
RDBECOLITUC03590,napFDAGHBC-ccmABCDEFGH,ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;napC;napB;napH;napG;napA;napD;napF;
RDBECOLITUC03591,phr,phr;
RDBECOLITUC03592,plaR,plaR;
RDBECOLITUC03593,gadBC,gadC;gadB;
RDBECOLITUC03594,trpCBA,trpA;trpB;trpC;
RDBECOLITUC03595,glpEGR,glpR;glpG;glpE;
RDBECOLITUC03596,glpGR,glpR;glpG;
RDBECOLITUC03597,glpR,glpR;
RDBECOLITUC03598,glpR,glpR;
RDBECOLITUC03599,cmr,mdfA;
RDBECOLITUC03600,hydN-hypF,hypF;hydN;
RDBECOLITUC03601,acpP-fabF,fabF;acpP;
RDBECOLITUC03602,fabDG-acpP,acpP;fabG;fabD;
RDBECOLITUC03603,fabG-acpP,acpP;fabG;
RDBECOLITUC03604,dadAX,dadX;dadA;
RDBECOLITUC03605,dadAX,dadX;dadA;
RDBECOLITUC03606,garPLRK-rnpB,rnpB;garK;garR;garL;garP;
RDBECOLITUC03607,rnc-era-recO-pdxJ-acpS,acpS;pdxJ;recO;era;rnc;
RDBECOLITUC03608,pdxJ-acpS,acpS;pdxJ;
RDBECOLITUC03609,hupA,hupA;
RDBECOLITUC03610,hupB,hupB;
RDBECOLITUC03611,hupB,hupB;
RDBECOLITUC03612,hupB,hupB;
RDBECOLITUC03613,hupB,hupB;
RDBECOLITUC03614,xseA,xseA;
RDBECOLITUC03615,paaZ,paaZ;
RDBECOLITUC03616,feaR,feaR;
RDBECOLITUC03617,cfa,cfa;
RDBECOLITUC03618,cfa,cfa;
RDBECOLITUC03619,relA-mazEF,mazF;mazE;relA;
RDBECOLITUC03620,mazEFG,mazG;mazF;mazE;
RDBECOLITUC03621,mazEFG,mazG;mazF;mazE;
RDBECOLITUC03622,ilvLXG_1G_2MEDA,ilvX;ilvG;ilvA;ilvD;ilvE;ilvM;ilvL;
RDBECOLITUC03623,ilvLXG_1G_2MEDA,ilvX;ilvG;ilvA;ilvD;ilvE;ilvM;ilvL;
RDBECOLITUC03624,ilvEDA,ilvA;ilvD;ilvE;
RDBECOLITUC03625,poxB,poxB;
RDBECOLITUC03626,xthA,xthA;
RDBECOLITUC03627,rnpB,rnpB;
RDBECOLITUC03628,tpx,tpx;
RDBECOLITUC03629,adhE,adhE;
RDBECOLITUC03630,pqiABC,pqiC;pqiB;pqiA;
RDBECOLITUC03631,pqiABC,pqiC;pqiB;pqiA;
RDBECOLITUC03632,rpsA-ihfB,ihfB;rpsA;
RDBECOLITUC03633,rpsA-ihfB,ihfB;rpsA;
RDBECOLITUC03634,hlyE,hlyE;
RDBECOLITUC03635,rnb,rnb;
RDBECOLITUC03636,rnb,rnb;
RDBECOLITUC03637,degP,degP;
RDBECOLITUC03638,gadAX,gadX;gadA;
RDBECOLITUC03639,glnK-amtB,amtB;glnK;
RDBECOLITUC03640,yiaKLMNO-lyx-sgbHUE,yiaM;sgbE;sgbU;sgbH;lyxK;yiaO;yiaN;yiaL;yiaK;
RDBECOLITUC03641,dnaAN-recF,recF;dnaN;dnaA;
RDBECOLITUC03642,paaABCDEFGHIJK,paaK;paaJ;paaI;paaH;paaG;paaF;paaE;paaD;paaC;paaB;paaA;
RDBECOLITUC03643,yceD-rpmF,rpmF;yceD;
RDBECOLITUC03644,yceD-rpmF,rpmF;yceD;
RDBECOLITUC03645,rtcBA,rtcA;rtcB;
RDBECOLITUC03646,dcuA,dcuA;
RDBECOLITUC03647,aroP,aroP;
RDBECOLITUC03648,nac,nac;
RDBECOLITUC03649,polA,polA;
RDBECOLITUC03650,phoPQ,phoQ;phoP;
RDBECOLITUC03651,xylAB,xylB;xylA;
RDBECOLITUC03652,hmp,hmp;
RDBECOLITUC03653,rpmH-rnpA,rnpA;rpmH;
RDBECOLITUC03654,torYZ,torZ;torY;
RDBECOLITUC03655,nikR,nikR;
RDBECOLITUC03656,hyfABCDEFGHIJR-focB,focB;hyfR;hyfJ;hyfI;hyfH;hyfG;hyfF;hyfE;hyfD;hyfC;hyfB;hyfA;
RDBECOLITUC03657,xylR,xylR;
RDBECOLITUC03658,proVWX,proX;proW;proV;
RDBECOLITUC03659,proVWX,proX;proW;proV;
RDBECOLITUC03660,proVWX,proX;proW;proV;
RDBECOLITUC03661,grxA,grxA;
RDBECOLITUC03662,mutS,mutS;
RDBECOLITUC03663,rpmH-rnpA,rnpA;rpmH;
RDBECOLITUC03664,cedA,cedA;
RDBECOLITUC03665,zraP,zraP;
RDBECOLITUC03666,zraSR,zraR;zraS;
RDBECOLITUC03667,rsd,rsd;
RDBECOLITUC03668,rsd,rsd;
RDBECOLITUC03669,pfkA,pfkA;
RDBECOLITUC03670,mlc,mlc;
RDBECOLITUC03671,mlc-ynfK,bidA;mlc;
RDBECOLITUC03672,xapR,xapR;
RDBECOLITUC03673,xapR,xapR;
RDBECOLITUC03674,torR,torR;
RDBECOLITUC03675,acnA,acnA;
RDBECOLITUC03676,acnA,ymiC;acnA;
RDBECOLITUC03677,acnB,acnB;
RDBECOLITUC03678,spf-spfP,spfP;spf;
RDBECOLITUC03679,paaXY,paaY;paaX;
RDBECOLITUC03680,yjeFE-amiB-mutL-miaA-hfq-hflXKC,hflC;hflK;hflX;hfq;miaA;mutL;amiB;tsaE;nnr;
RDBECOLITUC03681,yjeFE-amiB-mutL-miaA-hfq-hflXKC,hflC;hflK;hflX;hfq;miaA;mutL;amiB;tsaE;nnr;
RDBECOLITUC03682,adiY,adiY;
RDBECOLITUC03683,cdd,cdd;
RDBECOLITUC03684,yeiL,yeiL;
RDBECOLITUC03685,rihB,rihB;
RDBECOLITUC03686,clsA-yciU,yciU;clsA;
RDBECOLITUC03687,phoH,phoH;
RDBECOLITUC03688,phoH,phoH;
RDBECOLITUC03689,yajC-secDF,secF;secD;yajC;
RDBECOLITUC03690,tgt-yajC,yajC;tgt;
RDBECOLITUC03691,queA,queA;
RDBECOLITUC03692,aroKB-damX-dam-rpe-gph-trpS,trpS;gph;rpe;dam;damX;aroB;aroK;
RDBECOLITUC03693,aroKB-damX-dam-rpe-gph-trpS,trpS;gph;rpe;dam;damX;aroB;aroK;
RDBECOLITUC03694,damX-dam-rpe-gph-trpS,trpS;gph;rpe;dam;damX;
RDBECOLITUC03695,dam-rpe-gph-trpS,trpS;gph;rpe;dam;
RDBECOLITUC03696,dam-rpe-gph-trpS,trpS;gph;rpe;dam;
RDBECOLITUC03697,rpe-gph-trpS,trpS;gph;rpe;
RDBECOLITUC03698,aspX,aspX;
RDBECOLITUC03699,ychJ-purU,purU;ychJ;
RDBECOLITUC03700,ytfK,ytfK;
RDBECOLITUC03701,narUZYWV,narV;narW;narY;narZ;narU;
RDBECOLITUC03781,spy,spy;
RDBECOLITUC03782,ycaC,ycaC;
RDBECOLITUC03783,yfeKS,yfeS;yfeK;
RDBECOLITUC03784,bepA-yfgD,yfgD;bepA;
RDBECOLITUC03785,bamB-der,der;bamB;
RDBECOLITUC03786,qseBC,qseC;qseB;
RDBECOLITUC03787,recC,recC;
RDBECOLITUC03788,infA,infA;
RDBECOLITUC03789,infA,infA;
RDBECOLITUC03790,bamD,bamD;
RDBECOLITUC03791,dsbC-recJ-prfB,prfB;recJ;dsbC;
RDBECOLITUC03792,htrG-cca,cca;ygiM;
RDBECOLITUC03793,qseBC,qseC;qseB;
RDBECOLITUC03794,dolP,dolP;
RDBECOLITUC03795,greA,greA;
RDBECOLITUC03796,lptB-rpoN-hpf-ptsN-yhbJ,rapZ;ptsN;hpf;rpoN;lptB;
RDBECOLITUC03797,yecR,yecR;
RDBECOLITUC03798,yejO,yejO;
RDBECOLITUC03799,flhBAE,flhE;flhA;flhB;
RDBECOLITUC03800,rne,rne;
RDBECOLITUC03801,fliE,fliE;
RDBECOLITUC03802,fliFGHIJK,fliK;fliJ;fliI;fliH;fliG;fliF;
RDBECOLITUC03803,gltIJKL-sroC,sroC;gltL;gltK;gltJ;gltI;
RDBECOLITUC03804,malQ,malQ;
RDBECOLITUC03805,yhjJ,yhjJ;
RDBECOLITUC03806,yieEF,yieF;yieE;
RDBECOLITUC03807,plsB,plsB;
RDBECOLITUC03808,essD-ybcS-rzpD,rzpD;rrrD;essD;
RDBECOLITUC03809,rutR,rutR;
RDBECOLITUC03810,narWV,narV;narW;
RDBECOLITUC03811,ydhIJK,ydhK;ydhJ;ydhI;
RDBECOLITUC03812,lhr,lhr;
RDBECOLITUC03813,rnlB,rnlB;
RDBECOLITUC03814,gspAB,gspB;gspA;
RDBECOLITUC03815,yicJI,yicI;yicJ;
RDBECOLITUC03816,ahpF,ahpF;
RDBECOLITUC03817,ftnB,ftnB;
RDBECOLITUC03818,bglA,bglA;
RDBECOLITUC03819,ytfE,ytfE;
RDBECOLITUC03820,ygbA,ygbA;
RDBECOLITUC03821,cysG,cysG;
RDBECOLITUC03822,astCADBE,astE;astB;astD;astA;astC;
RDBECOLITUC03823,astCADBE,astE;astB;astD;astA;astC;
RDBECOLITUC03824,astCADBE,astE;astB;astD;astA;astC;
RDBECOLITUC03825,pyrH,pyrH;
RDBECOLITUC03826,nrdHIEF,nrdH;nrdI;nrdF;nrdE;
RDBECOLITUC03827,cpxPQ,cpxQ;cpxP;
RDBECOLITUC03828,srkA-dsbA,dsbA;srkA;
RDBECOLITUC03829,dsbA,dsbA;
RDBECOLITUC03830,fkpA,fkpA;
RDBECOLITUC03831,fkpA,fkpA;
RDBECOLITUC03832,aqpZ,aqpZ;
RDBECOLITUC03833,dmsABC,dmsC;dmsB;dmsA;
RDBECOLITUC03834,moaABCDE,moaE;moaD;moaC;moaB;moaA;
RDBECOLITUC03835,ptsG,ptsG;
RDBECOLITUC03836,ptsG,ptsG;
RDBECOLITUC03837,grcA,grcA;
RDBECOLITUC03838,ldcC,ldcC;
